sn	name	desc	strName
5504324	Side Mission 1_Red Blood Vessel	AAAAAA==	AAAAAA==
5504327	???	AAAAAA==	AAAAAA==
5504328	???	AAAAAA==	AAAAAA==
5504331	Side Mission 1_Curved Rail	AAAAAA==	AAAAAA==
5504332	Side Mission 1_Red Vortex	AAAAAA==	AAAAAA==
5504333	Side Mission 1_Straight Rail	AAAAAA==	AAAAAA==
5504334	Side Mission 1_Red Blood Vessel	AAAAAA==	AAAAAA==
5504335	???	<color=#ffffff>  </color>	AAAAAA==
5504336	???	<color=#ffffff>  </color>	AAAAAA==
5505001	Return to Area 2	<color=#ffffff>  </color>	AAAAAA==
5505002	Go to Area 4	<color=#ffffff>  </color>	AAAAAA==
5505009	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5505010	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5505011	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5505012	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5505013	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5505014	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5505015	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5505016	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5505021	Marthym	AAAAAA==	AAAAAA==
5505022	Marthym	AAAAAA==	AAAAAA==
5505023	Marthym	AAAAAA==	AAAAAA==
5505024	Marthym	AAAAAA==	AAAAAA==
5505025	Strange Castle	<color=#ffffff>  </color>	AAAAAA==
5505026	The Velvet Trials	<color=#ffffff>  </color>	AAAAAA==
5505027	Metaverse - Merope	AAAAAA==	AAAAAA==
5505028	The Velvet Trials	<color=#ffffff>  </color>	AAAAAA==
5505101	Wandering Shadow	AAAAAA==	AAAAAA==
5505102	Wandering Shadow	AAAAAA==	AAAAAA==
5505103	Wandering Shadow	AAAAAA==	AAAAAA==
5505104	Wandering Shadow	AAAAAA==	AAAAAA==
5505105	Wandering Shadow	AAAAAA==	AAAAAA==
5505106	Wandering Shadow	AAAAAA==	AAAAAA==
5505107	Wandering Shadow	AAAAAA==	AAAAAA==
5505108	Wandering Shadow	AAAAAA==	AAAAAA==
5505109	Wandering Shadow	AAAAAA==	AAAAAA==
5505110	Wandering Shadow	AAAAAA==	AAAAAA==
5505111	Wandering Shadow	AAAAAA==	AAAAAA==
5505112	Wandering Shadow	AAAAAA==	AAAAAA==
5505113	Wandering Shadow	AAAAAA==	AAAAAA==
5505114	Wandering Shadow	AAAAAA==	AAAAAA==
5505115	Wandering Shadow	AAAAAA==	AAAAAA==
5505116	Wandering Shadow	AAAAAA==	AAAAAA==
5505117	Wandering Shadow	AAAAAA==	AAAAAA==
5505121	Wandering Shadow	AAAAAA==	AAAAAA==
5505122	Wandering Shadow	AAAAAA==	AAAAAA==
5505123	Wandering Shadow	AAAAAA==	AAAAAA==
5505124	Wandering Shadow	AAAAAA==	AAAAAA==
5505125	Wandering Shadow	AAAAAA==	AAAAAA==
5505126	Wandering Shadow	AAAAAA==	AAAAAA==
5505201	Depraved Shadow	AAAAAA==	AAAAAA==
5505202	Agitated Shadow	AAAAAA==	AAAAAA==
5505203	Agitated Shadow	AAAAAA==	AAAAAA==
5505204	Agitated Shadow	AAAAAA==	AAAAAA==
5505205	Treasure Demon	AAAAAA==	AAAAAA==
5505206	Treasure Demon	AAAAAA==	AAAAAA==
5505207	Treasure Demon	AAAAAA==	AAAAAA==
5506001	Return to Area 2	<color=#ffffff>  </color>	AAAAAA==
5506002	Go to the depths	<color=#ffffff>  </color>	AAAAAA==
5506003	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5506004	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5506005	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5506006	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5506007	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5506008	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5506009	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5506010	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5506014	Marthym	AAAAAA==	AAAAAA==
5506015	Marthym	AAAAAA==	AAAAAA==
5506016	Marthym	AAAAAA==	AAAAAA==
5506017	Marthym	AAAAAA==	AAAAAA==
5506018	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5506019	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5506020	Marthym	AAAAAA==	AAAAAA==
5506021	Realm of the Ruined	<color=#ffffff>  </color>	AAAAAA==
5506023	Hidden Name NPC	AAAAAA==	AAAAAA==
5506024	Hidden Name NPC	AAAAAA==	AAAAAA==
5506025	Hidden Name NPC	AAAAAA==	AAAAAA==
5506026	Enlightenment	<color=#ffffff>  </color>	AAAAAA==
5506027	Pursuit of Treasure	<color=#ffffff>  </color>	AAAAAA==
5506029	Pursuit of Persona	<color=#ffffff>  </color>	AAAAAA==
5506050	Event_Temp_Entrance_2_Straight_Rail	AAAAAA==	AAAAAA==
5506051	Event_Temp_Entrance_2_Red_Blood_Vessel	AAAAAA==	AAAAAA==
5506101	Wandering Shadow	AAAAAA==	AAAAAA==
5506102	Wandering Shadow	AAAAAA==	AAAAAA==
5506103	Wandering Shadow	AAAAAA==	AAAAAA==
5506104	Wandering Shadow	AAAAAA==	AAAAAA==
5506105	Wandering Shadow	AAAAAA==	AAAAAA==
5506106	Wandering Shadow	AAAAAA==	AAAAAA==
5506107	Wandering Shadow	AAAAAA==	AAAAAA==
5506108	Wandering Shadow	AAAAAA==	AAAAAA==
5506109	Wandering Shadow	AAAAAA==	AAAAAA==
5506110	Wandering Shadow	AAAAAA==	AAAAAA==
5506111	Wandering Shadow	AAAAAA==	AAAAAA==
5506112	Wandering Shadow	AAAAAA==	AAAAAA==
5506113	Wandering Shadow	AAAAAA==	AAAAAA==
5506114	Wandering Shadow	AAAAAA==	AAAAAA==
5506115	Wandering Shadow	AAAAAA==	AAAAAA==
5506116	Wandering Shadow	AAAAAA==	AAAAAA==
5506118	Wandering Shadow	AAAAAA==	AAAAAA==
5506119	Wandering Shadow	AAAAAA==	AAAAAA==
5506120	Wandering Shadow	AAAAAA==	AAAAAA==
5506121	Wandering Shadow	AAAAAA==	AAAAAA==
5506122	Wandering Shadow	AAAAAA==	AAAAAA==
5506123	Wandering Shadow	AAAAAA==	AAAAAA==
5506124	Wandering Shadow	AAAAAA==	AAAAAA==
5506125	Wandering Shadow	AAAAAA==	AAAAAA==
5506127	Wandering Shadow	AAAAAA==	AAAAAA==
5506128	Wandering Shadow	AAAAAA==	AAAAAA==
5506129	Wandering Shadow	AAAAAA==	AAAAAA==
5506130	Wandering Shadow	AAAAAA==	AAAAAA==
5506131	Wandering Shadow	AAAAAA==	AAAAAA==
5506132	Wandering Shadow	AAAAAA==	AAAAAA==
5506133	Wandering Shadow	AAAAAA==	AAAAAA==
5506134	Wandering Shadow	AAAAAA==	AAAAAA==
5506135	Wandering Shadow	AAAAAA==	AAAAAA==
5506136	Wandering Shadow	AAAAAA==	AAAAAA==
5506137	Wandering Shadow	AAAAAA==	AAAAAA==
5506201	Depraved Shadow	AAAAAA==	AAAAAA==
5506202	Agitated Shadow	AAAAAA==	AAAAAA==
5506203	Agitated Shadow	AAAAAA==	AAAAAA==
5506204	Agitated Shadow	AAAAAA==	AAAAAA==
5506205	Agitated Shadow	AAAAAA==	AAAAAA==
5506206	Treasure Demon	AAAAAA==	AAAAAA==
5506207	Treasure Demon	AAAAAA==	AAAAAA==
5506210	Hidden Name NPC	AAAAAA==	AAAAAA==
5506211	Hidden Name NPC	AAAAAA==	AAAAAA==
5506331	???	<color=#ffffff>  </color>	AAAAAA==
5506332	???	<color=#ffffff>  </color>	AAAAAA==
5506340	Side Mission 1_Curved Rail	AAAAAA==	AAAAAA==
5506341	Side Mission 1_Red Vortex	AAAAAA==	AAAAAA==
5506342	Side Mission 1_Straight Rail	AAAAAA==	AAAAAA==
5506343	Side Mission 1_Red Blood Vessel	AAAAAA==	AAAAAA==
5506344	???	<color=#ffffff>  </color>	AAAAAA==
5506345	???	<color=#ffffff>  </color>	AAAAAA==
5509001	Hidden Name NPC	AAAAAA==	AAAAAA==
5509002	Hidden Name NPC	AAAAAA==	AAAAAA==
5509003	Hidden Name NPC	AAAAAA==	AAAAAA==
5509004	Hidden Name NPC	AAAAAA==	AAAAAA==
5509005	Hidden Name NPC	AAAAAA==	AAAAAA==
5509006	Go to Path of Aiyatsbus	<color=#ffffff>  </color>	AAAAAA==
5509007	Return to Area 3	<color=#ffffff>  </color>	AAAAAA==
5509008	Depraved Shadow	AAAAAA==	AAAAAA==
5509009	Go to Path of Aiyatsbus	<color=#ffffff>  </color>	AAAAAA==
5510001	Return to Path of Qimranut Area 4	<color=#ffffff>  </color>	AAAAAA==
5510002	Go to Area 2	<color=#ffffff>  </color>	AAAAAA==
5510003	Miyazawa's Palace	<color=#ffffff>  </color>	AAAAAA==
5510004	Path_Of_Aiyatsbus_Former_Palace_Entrance_Curved_Rail	AAAAAA==	AAAAAA==
5510005	Path_of_Aiyatsbus_Former_Palace_Entrance_Red_Vortex	AAAAAA==	AAAAAA==
5510006	Path_of_Aiyatsbus_Former_Palace_Entrance_Straight_Rail	AAAAAA==	AAAAAA==
5510007	Path_of_Aiyatsbus_Former_Palace_Entrance_Red_Blood_Vessel	AAAAAA==	AAAAAA==
5510008	Chamber of Recollections	<color=#ffffff>  </color>	AAAAAA==
5510010	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5510011	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5510014	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5510015	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5510017	Passionate Aroma	<color=#ffffff>  </color>	AAAAAA==
5510018	Elegant Fragrance	<color=#ffffff>  </color>	AAAAAA==
5510019	Alluring Aroma	<color=#ffffff>  </color>	AAAAAA==
5510020	Marthym	AAAAAA==	AAAAAA==
5510021	Marthym	AAAAAA==	AAAAAA==
5510022	The Velvet Room	<color=#ffffff>  </color>	AAAAAA==
5510023	Merope	AAAAAA==	AAAAAA==
5510024	Hidden Name NPC	AAAAAA==	AAAAAA==
5510025	Hidden Name NPC	AAAAAA==	AAAAAA==
5510026	Hidden Name NPC	AAAAAA==	AAAAAA==
5510027	Hidden Name NPC	AAAAAA==	AAAAAA==
5510028	Hidden Name NPC	AAAAAA==	AAAAAA==
5510029	Hidden Name NPC	AAAAAA==	AAAAAA==
5510030	Hidden Name NPC	AAAAAA==	AAAAAA==
5510101	Wandering Shadow	AAAAAA==	AAAAAA==
5510102	Wandering Shadow	AAAAAA==	AAAAAA==
5510103	Wandering Shadow	AAAAAA==	AAAAAA==
5510104	Wandering Shadow	AAAAAA==	AAAAAA==
5510105	Wandering Shadow	AAAAAA==	AAAAAA==
5510106	Wandering Shadow	AAAAAA==	AAAAAA==
5510107	Wandering Shadow	AAAAAA==	AAAAAA==
5510108	Wandering Shadow	AAAAAA==	AAAAAA==
5510109	Wandering Shadow	AAAAAA==	AAAAAA==
5510110	Wandering Shadow	AAAAAA==	AAAAAA==
5510111	Wandering Shadow	AAAAAA==	AAAAAA==
5510121	Wandering Shadow	AAAAAA==	AAAAAA==
5510122	Wandering Shadow	AAAAAA==	AAAAAA==
5510123	Wandering Shadow	AAAAAA==	AAAAAA==
5510124	Wandering Shadow	AAAAAA==	AAAAAA==
5510125	Wandering Shadow	AAAAAA==	AAAAAA==
5510201	Depraved Shadow	AAAAAA==	AAAAAA==
5510202	Agitated Shadow	AAAAAA==	AAAAAA==
5510203	Agitated Shadow	AAAAAA==	AAAAAA==
5510204	Treasure Demon	AAAAAA==	AAAAAA==
5510205	Fleeing Shadow	AAAAAA==	AAAAAA==
5510206	Fleeing Shadow	AAAAAA==	AAAAAA==
5510207	Fleeing Shadow	AAAAAA==	AAAAAA==
5510208	Pursuing Shadow	AAAAAA==	AAAAAA==
5510209	Pursuing Shadow	AAAAAA==	AAAAAA==
5510321	Side_Mission_6_Curved_Rail	AAAAAA==	AAAAAA==
5510322	Side_Mission_6_Red_Vortex	AAAAAA==	AAAAAA==
5510323	Side_Mission_6_Straight_Rail	AAAAAA==	AAAAAA==
5510324	Side_Mission_6_Red_Blood_Vessel	AAAAAA==	AAAAAA==
5510327	Side_Mission_5_Straight_Rail	AAAAAA==	AAAAAA==
5510328	Side_Mission_5_Red_Blood_Vessel	AAAAAA==	AAAAAA==
5510331	???	AAAAAA==	AAAAAA==
5510332	???	AAAAAA==	AAAAAA==
5510333	Side_Mission_Curved_Rail	AAAAAA==	AAAAAA==
5510334	Side_Mission_Red_Vortex	AAAAAA==	AAAAAA==
5510335	Side_Mission_Straight_Rail	AAAAAA==	AAAAAA==
5510336	Side_Mission_Red_Blood_Vessel	AAAAAA==	AAAAAA==
5510337	???	AAAAAA==	AAAAAA==
5510338	???	AAAAAA==	AAAAAA==
5511001	Return to Area 1	<color=#ffffff>  </color>	AAAAAA==
5511002	Go to Area 3	<color=#ffffff>  </color>	AAAAAA==
5511003	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5511004	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5511005	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5511006	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5511007	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5511008	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5511009	Marthym	AAAAAA==	AAAAAA==
5511010	Marthym	AAAAAA==	AAAAAA==
5511011	Marthym	AAAAAA==	AAAAAA==
5511013	Completed Equipment Plan	<color=#ffffff>  </color>	AAAAAA==
5511014	Equipment Parts	<color=#ffffff>  </color>	AAAAAA==
5511015	Equipment Casting	<color=#ffffff>  </color>	AAAAAA==
5511016	Realm of the Ruined	<color=#ffffff>  </color>	AAAAAA==
5511017	Hidden Name NPC	AAAAAA==	AAAAAA==
5511018	Hidden Name NPC	AAAAAA==	AAAAAA==
5511019	Hidden Name NPC	AAAAAA==	AAAAAA==
5511020	Hidden Name NPC	AAAAAA==	AAAAAA==
5511021	Hidden Name NPC	AAAAAA==	AAAAAA==
5511022	Hidden Name NPC	AAAAAA==	AAAAAA==
5511023	Hidden Name NPC	AAAAAA==	AAAAAA==
5511024	Hidden Name NPC	AAAAAA==	AAAAAA==
5511025	Hidden Name NPC	AAAAAA==	AAAAAA==
5511101	Wandering Shadow	AAAAAA==	AAAAAA==
5511102	Wandering Shadow	AAAAAA==	AAAAAA==
5511103	Wandering Shadow	AAAAAA==	AAAAAA==
5511104	Wandering Shadow	AAAAAA==	AAAAAA==
5511105	Wandering Shadow	AAAAAA==	AAAAAA==
5511106	Wandering Shadow	AAAAAA==	AAAAAA==
5511107	Wandering Shadow	AAAAAA==	AAAAAA==
5511108	Wandering Shadow	AAAAAA==	AAAAAA==
5511109	Wandering Shadow	AAAAAA==	AAAAAA==
5511110	Wandering Shadow	AAAAAA==	AAAAAA==
5511111	Wandering Shadow	AAAAAA==	AAAAAA==
5511112	Wandering Shadow	AAAAAA==	AAAAAA==
5511113	Wandering Shadow	AAAAAA==	AAAAAA==
5511114	Wandering Shadow	AAAAAA==	AAAAAA==
5511115	Wandering Shadow	AAAAAA==	AAAAAA==
5511116	Wandering Shadow	AAAAAA==	AAAAAA==
5511121	Wandering Shadow	AAAAAA==	AAAAAA==
5511122	Wandering Shadow	AAAAAA==	AAAAAA==
5511123	Wandering Shadow	AAAAAA==	AAAAAA==
5511124	Wandering Shadow	AAAAAA==	AAAAAA==
5511201	Depraved Shadow	AAAAAA==	AAAAAA==
5511202	Agitated Shadow	AAAAAA==	AAAAAA==
5511203	Agitated Shadow	AAAAAA==	AAAAAA==
5511204	Agitated Shadow	AAAAAA==	AAAAAA==
5511205	Fleeing Shadow	AAAAAA==	AAAAAA==
5511206	Fleeing Shadow	AAAAAA==	AAAAAA==
5511207	Treasure Demon	AAAAAA==	AAAAAA==
5511208	Fleeing Shadow	AAAAAA==	AAAAAA==
5511209	Pursuing Shadow	AAAAAA==	AAAAAA==
5511323	Side Mission 1_Straight Rail	AAAAAA==	AAAAAA==
5511324	Side Mission 1_Red Blood Vessel	AAAAAA==	AAAAAA==
5512001	Return to Area 2	<color=#ffffff>  </color>	AAAAAA==
5512002	Go to Area 4	<color=#ffffff>  </color>	AAAAAA==
5512003	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5512004	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5512005	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5512006	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5512015	Marthym	AAAAAA==	AAAAAA==
5512016	Marthym	AAAAAA==	AAAAAA==
5512017	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5512018	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5512019	Marthym	AAAAAA==	AAAAAA==
5512020	Words of Harmony	<color=#ffffff>  </color>	AAAAAA==
5512021	Words of Life	<color=#ffffff>  </color>	AAAAAA==
5512022	Words of Bonds	<color=#ffffff>  </color>	AAAAAA==
5512023	Words of Feuds	<color=#ffffff>  </color>	AAAAAA==
5512101	Wandering Shadow	AAAAAA==	AAAAAA==
5512102	Wandering Shadow	AAAAAA==	AAAAAA==
5512103	Wandering Shadow	AAAAAA==	AAAAAA==
5512104	Wandering Shadow	AAAAAA==	AAAAAA==
5512105	Wandering Shadow	AAAAAA==	AAAAAA==
5512106	Wandering Shadow	AAAAAA==	AAAAAA==
5512107	Wandering Shadow	AAAAAA==	AAAAAA==
5512108	Wandering Shadow	AAAAAA==	AAAAAA==
5512109	Wandering Shadow	AAAAAA==	AAAAAA==
5512110	Wandering Shadow	AAAAAA==	AAAAAA==
5512111	Wandering Shadow	AAAAAA==	AAAAAA==
5512112	Wandering Shadow	AAAAAA==	AAAAAA==
5512113	Wandering Shadow	AAAAAA==	AAAAAA==
5512114	Wandering Shadow	AAAAAA==	AAAAAA==
5512121	Wandering Shadow	AAAAAA==	AAAAAA==
5512122	Wandering Shadow	AAAAAA==	AAAAAA==
5512123	Wandering Shadow	AAAAAA==	AAAAAA==
5512124	Wandering Shadow	AAAAAA==	AAAAAA==
5512125	Wandering Shadow	AAAAAA==	AAAAAA==
5512126	Wandering Shadow	AAAAAA==	AAAAAA==
5512201	Depraved Shadow	AAAAAA==	AAAAAA==
5512202	Agitated Shadow	AAAAAA==	AAAAAA==
5512203	Agitated Shadow	AAAAAA==	AAAAAA==
5512204	Agitated Shadow	AAAAAA==	AAAAAA==
5512205	Treasure Demon	AAAAAA==	AAAAAA==
5512206	Treasure Demon	AAAAAA==	AAAAAA==
5512207	Treasure Demon	AAAAAA==	AAAAAA==
5512325	???	AAAAAA==	AAAAAA==
5512326	???	AAAAAA==	AAAAAA==
5512327	???	AAAAAA==	AAAAAA==
5512328	???	AAAAAA==	AAAAAA==
5513001	Return to Area 3	<color=#ffffff>  </color>	AAAAAA==
5513002	Go to Area 5	<color=#ffffff>  </color>	AAAAAA==
5513003	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5513004	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5513005	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5513006	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5513007	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5513008	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5513009	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5513010	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5513011	Marthym	AAAAAA==	AAAAAA==
5513012	Marthym	AAAAAA==	AAAAAA==
5513013	Marthym	AAAAAA==	AAAAAA==
5513014	Marthym	AAAAAA==	AAAAAA==
5513016	Words of Ruling	<color=#ffffff>  </color>	AAAAAA==
5513017	Words of Pleasure	<color=#ffffff>  </color>	AAAAAA==
5513018	Words of Indolence	<color=#ffffff>  </color>	AAAAAA==
5513019	Words of Instincts	<color=#ffffff>  </color>	AAAAAA==
5513020	Hidden Name NPC	AAAAAA==	AAAAAA==
5513021	Hidden Name NPC	AAAAAA==	AAAAAA==
5513022	Hidden Name NPC	AAAAAA==	AAAAAA==
5513023	Hidden Name NPC	AAAAAA==	AAAAAA==
5513024	Hidden Name NPC	AAAAAA==	AAAAAA==
5513025	Hidden Name NPC	AAAAAA==	AAAAAA==
5513026	Hidden Name NPC	AAAAAA==	AAAAAA==
5513027	Hidden Name NPC	AAAAAA==	AAAAAA==
5513028	Hidden Name NPC	AAAAAA==	AAAAAA==
5513029	Hidden Name NPC	AAAAAA==	AAAAAA==
5513030	Hidden Name NPC	AAAAAA==	AAAAAA==
5513031	Hidden Name NPC	AAAAAA==	AAAAAA==
5513032	Words of Instincts	<color=#ffffff>  </color>	AAAAAA==
5513101	Wandering Shadow	AAAAAA==	AAAAAA==
5513102	Wandering Shadow	AAAAAA==	AAAAAA==
5513103	Wandering Shadow	AAAAAA==	AAAAAA==
5513104	Wandering Shadow	AAAAAA==	AAAAAA==
5513105	Wandering Shadow	AAAAAA==	AAAAAA==
5513106	Wandering Shadow	AAAAAA==	AAAAAA==
5513107	Wandering Shadow	AAAAAA==	AAAAAA==
5513108	Wandering Shadow	AAAAAA==	AAAAAA==
5513109	Wandering Shadow	AAAAAA==	AAAAAA==
5513110	Wandering Shadow	AAAAAA==	AAAAAA==
5513111	Wandering Shadow	AAAAAA==	AAAAAA==
5513112	Wandering Shadow	AAAAAA==	AAAAAA==
5513113	Wandering Shadow	AAAAAA==	AAAAAA==
5513114	Wandering Shadow	AAAAAA==	AAAAAA==
5513115	Wandering Shadow	AAAAAA==	AAAAAA==
5513116	Wandering Shadow	AAAAAA==	AAAAAA==
5513117	Wandering Shadow	AAAAAA==	AAAAAA==
5513118	Wandering Shadow	AAAAAA==	AAAAAA==
5513119	Wandering Shadow	AAAAAA==	AAAAAA==
5513120	Wandering Shadow	AAAAAA==	AAAAAA==
5513121	Wandering Shadow	AAAAAA==	AAAAAA==
5513122	Wandering Shadow	AAAAAA==	AAAAAA==
5513123	Wandering Shadow	AAAAAA==	AAAAAA==
5513124	Wandering Shadow	AAAAAA==	AAAAAA==
5513125	Wandering Shadow	AAAAAA==	AAAAAA==
5513126	Wandering Shadow	AAAAAA==	AAAAAA==
5513127	Wandering Shadow	AAAAAA==	AAAAAA==
5513201	Depraved Shadow	AAAAAA==	AAAAAA==
5513202	Agitated Shadow	AAAAAA==	AAAAAA==
5513203	Agitated Shadow	AAAAAA==	AAAAAA==
5513204	Agitated Shadow	AAAAAA==	AAAAAA==
5513205	Agitated Shadow	AAAAAA==	AAAAAA==
5513209	Treasure Demon	AAAAAA==	AAAAAA==
5513210	Fleeing Shadow	AAAAAA==	AAAAAA==
5513211	Fleeing Shadow	AAAAAA==	AAAAAA==
5513212	Fleeing Shadow	AAAAAA==	AAAAAA==
5513213	Fleeing Shadow	AAAAAA==	AAAAAA==
5513214	Pursuing Shadow	AAAAAA==	AAAAAA==
5513215	Pursuing Shadow	AAAAAA==	AAAAAA==
5513138	Hidden Name NPC	AAAAAA==	AAAAAA==
5513139	Hidden Name NPC	AAAAAA==	AAAAAA==
5513140	Hidden Name NPC	AAAAAA==	AAAAAA==
5513141	Hidden Name NPC	AAAAAA==	AAAAAA==
5513142	Hidden Name NPC	AAAAAA==	AAAAAA==
5513143	Hidden Name NPC	AAAAAA==	AAAAAA==
5513144	Hidden Name NPC	AAAAAA==	AAAAAA==
5513145	Hidden Name NPC	AAAAAA==	AAAAAA==
5513146	Hidden Name NPC	AAAAAA==	AAAAAA==
5513147	Hidden Name NPC	AAAAAA==	AAAAAA==
5513148	Hidden Name NPC	AAAAAA==	AAAAAA==
5513149	Hidden Name NPC	AAAAAA==	AAAAAA==
5513150	Hidden Name NPC	AAAAAA==	AAAAAA==
5513151	Hidden Name NPC	AAAAAA==	AAAAAA==
5513152	Hidden Name NPC	AAAAAA==	AAAAAA==
5513153	Hidden Name NPC	AAAAAA==	AAAAAA==
5513154	Hidden Name NPC	AAAAAA==	AAAAAA==
5513321	Hidden Name NPC	AAAAAA==	AAAAAA==
5513322	Hidden Name NPC	AAAAAA==	AAAAAA==
5513323	Hidden Name NPC	AAAAAA==	AAAAAA==
5513324	Hidden Name NPC	AAAAAA==	AAAAAA==
5513325	???	AAAAAA==	AAAAAA==
5513326	???	AAAAAA==	AAAAAA==
5514001	Return to Area 2	<color=#ffffff>  </color>	AAAAAA==
5514002	Go to Area 4	<color=#ffffff>  </color>	AAAAAA==
5514003	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5514004	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5514005	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5514006	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5514007	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5514008	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5514009	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5514010	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5514011	Marthym	AAAAAA==	AAAAAA==
5514012	Marthym	AAAAAA==	AAAAAA==
5514013	Marthym	AAAAAA==	AAAAAA==
5514014	Marthym	AAAAAA==	AAAAAA==
5514016	Words of Harmony	<color=#ffffff>  </color>	AAAAAA==
5514017	Words of Life	<color=#ffffff>  </color>	AAAAAA==
5514018	Words of Bonds	<color=#ffffff>  </color>	AAAAAA==
5514019	Words of Feuds	<color=#ffffff>  </color>	AAAAAA==
5514020	Hidden Name NPC	AAAAAA==	AAAAAA==
5514021	Hidden Name NPC	AAAAAA==	AAAAAA==
5514022	Hidden Name NPC	AAAAAA==	AAAAAA==
5514024	Hidden Name NPC	AAAAAA==	AAAAAA==
5514025	Hidden Name NPC	AAAAAA==	AAAAAA==
5514026	Hidden Name NPC	AAAAAA==	AAAAAA==
5514027	Hidden Name NPC	AAAAAA==	AAAAAA==
5514028	Hidden Name NPC	AAAAAA==	AAAAAA==
5514029	Hidden Name NPC	AAAAAA==	AAAAAA==
5514030	Hidden Name NPC	AAAAAA==	AAAAAA==
5514031	Hidden Name NPC	AAAAAA==	AAAAAA==
5514101	Wandering Shadow	AAAAAA==	AAAAAA==
5514102	Wandering Shadow	AAAAAA==	AAAAAA==
5514103	Wandering Shadow	AAAAAA==	AAAAAA==
5514104	Wandering Shadow	AAAAAA==	AAAAAA==
5514105	Wandering Shadow	AAAAAA==	AAAAAA==
5514106	Wandering Shadow	AAAAAA==	AAAAAA==
5514107	Wandering Shadow	AAAAAA==	AAAAAA==
5514108	Wandering Shadow	AAAAAA==	AAAAAA==
5514109	Wandering Shadow	AAAAAA==	AAAAAA==
5514110	Wandering Shadow	AAAAAA==	AAAAAA==
5514111	Wandering Shadow	AAAAAA==	AAAAAA==
5514112	Wandering Shadow	AAAAAA==	AAAAAA==
5514113	Wandering Shadow	AAAAAA==	AAAAAA==
5514114	Wandering Shadow	AAAAAA==	AAAAAA==
5514115	Wandering Shadow	AAAAAA==	AAAAAA==
5514116	Wandering Shadow	AAAAAA==	AAAAAA==
5514117	Wandering Shadow	AAAAAA==	AAAAAA==
5514118	Wandering Shadow	AAAAAA==	AAAAAA==
5514119	Wandering Shadow	AAAAAA==	AAAAAA==
5514120	Wandering Shadow	AAAAAA==	AAAAAA==
5514201	Depraved Shadow	AAAAAA==	AAAAAA==
5514202	Agitated Shadow	AAAAAA==	AAAAAA==
5514203	Agitated Shadow	AAAAAA==	AAAAAA==
5514204	Agitated Shadow	AAAAAA==	AAAAAA==
5514205	Treasure Demon	AAAAAA==	AAAAAA==
5514206	Fleeing Shadow	AAAAAA==	AAAAAA==
5514207	Fleeing Shadow	AAAAAA==	AAAAAA==
5514208	Fleeing Shadow	AAAAAA==	AAAAAA==
